pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-08-16,89.2,-0.84,5.9,"Hoffmann, Andrew",691720,694851,,ball,,,,,14.0,Ball,R,R,R,COL,AZ,B,,,2,2,2025,-0.68,0.18,0.83,0.99,,687597.0,682653.0,1,8,Bot,,,,,,,5.572978150056373,-129.88485559211207,-6.564268530316033,-8.734811251069898,23.49409690466878,-29.06652809227144,3.74,1.7,,,,90.5,954.0,6.7,776715,680728,682988,663731,677942,672695,666971,677950,682998,53.79,,,,,,,,69,6,Changeup,4,7,4,7,7,4,4,7,Standard,Standard,243.0,-0.016,0.096,,,,-0.096,,-3,-3,0.1538592261752883,0.1538592261752883,25,22,25,23,1,3,1.0,1.0,3.0,1.0,2.65,0.68,0.68,47.5,,,,,
SL,2025-08-16,89.1,-0.89,5.78,"Hoffmann, Andrew",691720,694851,walk,ball,,,,,14.0,Kyle Karros walks. Jordan Beck to 3rd. Warming Bernabel to 2nd.,R,R,R,COL,AZ,B,,,3,2,2025,0.11,0.27,1.13,2.34,,687597.0,682653.0,1,8,Bot,,,,,,,4.796943221053357,-129.91026632265456,-3.1470455464068303,0.4034183375661966,22.24428547397543,-28.704303631186068,3.72,1.65,,,,90.9,2400.0,6.9,776715,680728,682988,663731,677942,672695,666971,677950,682998,53.63,,0.691497,0.7,1.0,0.0,0.0,,69,7,Slider,4,7,4,7,7,4,4,7,Standard,Standard,171.0,0.076,0.287,,,,-0.287,,-3,-3,0.1538592261752883,0.1538592261752883,25,22,25,23,1,3,1.0,1.0,3.0,1.0,2.55,-0.11,-0.11,50.7,,,,,
CH,2025-08-16,88.6,-1.06,5.84,"Hoffmann, Andrew",686668,694851,,foul,,,,,7.0,Foul,R,R,R,COL,AZ,S,,,0,0,2025,-0.38,0.27,-0.71,1.85,687597.0,682653.0,691720.0,1,8,Bot,,,,,,,1.6478048497725784,-129.16268725582484,-4.377947247461111,-4.560685521443427,23.26075996224826,-28.537936222655123,3.46,1.69,4.0,92.0,-26.0,89.7,825.0,6.6,776715,680728,682988,663731,677942,672695,666971,677950,682998,53.94,,,,,,,,70,1,Changeup,4,7,4,7,7,4,4,7,Standard,Standard,245.0,-0.02,-0.05,61.3,7.8,,0.05,92.0,-3,-3,0.2497452534056546,0.2497452534056546,25,27,25,27,1,3,1.0,1.0,3.0,1.0,2.59,0.38,0.38,48.6,24.0778642839579,-11.097727058569427,37.49681358289503,30.003741529328824,30.49755282195843
CH,2025-08-16,89.8,-0.91,5.89,"Hoffmann, Andrew",686668,694851,,ball,,,,,14.0,Ball,R,R,R,COL,AZ,B,,,0,1,2025,-0.24,0.24,0.62,0.94,687597.0,682653.0,691720.0,1,8,Bot,,,,,,,4.319394544561674,-130.74460099123414,-6.874345491766933,-3.5689440590139694,24.779181306790974,-28.225326802468214,3.44,1.59,,,,90.7,802.0,6.6,776715,680728,682988,663731,677942,672695,666971,677950,682998,53.91,,,,,,,,70,2,Changeup,4,7,4,7,7,4,4,7,Standard,Standard,240.0,-0.02,0.034,,,,-0.034,,-3,-3,0.2497452534056546,0.2497452534056546,25,27,25,27,1,3,1.0,1.0,3.0,1.0,2.56,0.24,0.24,54.1,,,,,
CH,2025-08-16,88.4,-0.88,5.89,"Hoffmann, Andrew",686668,694851,,ball,,,,,14.0,Ball,R,R,R,COL,AZ,B,,,1,1,2025,-0.46,0.12,0.88,1.01,687597.0,682653.0,691720.0,1,8,Bot,,,,,,,5.2821545173073385,-128.70384128457704,-6.206417042545263,-6.080824879279709,23.070389107302717,-29.829982012681025,3.39,1.58,,,,89.6,899.0,6.7,776715,680728,682988,663731,677942,672695,666971,677950,682998,53.79,,,,,,,,70,3,Changeup,4,7,4,7,7,4,4,7,Standard,Standard,242.0,-0.02,0.074,,,,-0.074,,-3,-3,0.2497452534056546,0.2497452534056546,25,27,25,27,1,3,1.0,1.0,3.0,1.0,2.76,0.46,0.46,50.8,,,,,
FF,2025-08-16,93.8,-0.85,5.89,"Hoffmann, Andrew",686668,694851,,swinging_strike,,,,,4.0,Swinging Strike,R,R,R,COL,AZ,S,,,2,1,2025,-0.65,1.2,-0.31,2.77,687597.0,682653.0,691720.0,1,8,Bot,,,,,,,2.851427435770564,-136.80457552506607,-5.189856023172854,-8.786729521113815,23.34774256151299,-16.064148500165427,3.46,1.69,,,,95.5,2195.0,6.6,776715,680728,682988,663731,677942,672695,666971,677950,682998,53.85,,,,,,,,70,4,4-Seam Fastball,4,7,4,7,7,4,4,7,Standard,Standard,212.0,-0.02,-0.097,71.6,7.0,,0.097,,-3,-3,0.2497452534056546,0.2497452534056546,25,27,25,27,1,3,1.0,1.0,3.0,1.0,1.33,0.65,0.65,50.9,9.771843154254096,6.806786048193791,32.45812552558918,34.232698851914165,22.376350076251065
FF,2025-08-16,95.0,-0.75,5.88,"Hoffmann, Andrew",686668,694851,double,hit_into_play,,,,,5.0,Brenton Doyle doubles (15) on a fly ball to center fielder Alek Thomas. Jordan Beck scores. Warming Bernabel scores. Kyle Karros to 3rd.,R,R,R,COL,AZ,X,8.0,fly_ball,2,2,2025,-0.63,1.35,-0.15,2.47,687597.0,682653.0,691720.0,1,8,Bot,196.25,64.99,,,,,2.996871785939954,-138.46091065852178,-6.474739928519608,-8.721397426950125,25.273022774968908,-13.54217216146162,3.46,1.69,373.0,97.3,34.0,96.7,2333.0,6.8,776715,680728,682988,663731,677942,672695,666971,677950,682998,53.72,0.166,0.284,1.25,1.0,1.0,1.0,5.0,70,5,4-Seam Fastball,4,7,4,7,7,6,6,7,Standard,Standard,211.0,0.294,0.718,70.1,6.8,0.547,-0.718,97.3,-3,-3,0.2497452534056546,0.2497452534056546,25,27,25,27,1,3,1.0,1.0,3.0,1.0,1.13,0.63,0.63,47.7,6.882234366479941,8.250273972816869,33.03096214007919,36.528591370550686,21.59706922054077
CU,2025-08-16,78.4,0.84,6.36,"Saalfrank, Andrew",571657,685314,,ball,,,,,13.0,Ball,R,R,L,COL,AZ,B,,,0,0,2025,-0.12,-1.0,-1.1,1.44,691720.0,686668.0,,1,8,Bot,,,,,,,-3.972370174865315,-114.27751580916612,-2.024161196240557,-0.3749782772618292,18.876528007911865,-40.88682948684405,3.28,1.43,,,,78.6,2191.0,6.1,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.4,,,,,,,,71,1,Curveball,6,7,6,7,7,6,6,7,Strategic,Standard,339.0,-0.009,0.03,,,,-0.03,,-1,-1,0.5532821340611583,0.5532821340611583,27,34,28,35,1,0,3.0,2.0,3.0,3.0,4.67,-0.12,0.12,51.9,,,,,
CU,2025-08-16,78.2,0.82,6.33,"Saalfrank, Andrew",571657,685314,,called_strike,,,,,9.0,Called Strike,R,R,L,COL,AZ,S,,,1,0,2025,-0.13,-0.97,0.32,1.5,691720.0,686668.0,,1,8,Bot,,,,,,,-0.8365810526899208,-113.91871430753396,-1.8229142554701128,-1.029181360617477,19.75226223525828,-40.505557581442986,3.39,1.54,,,,78.2,2137.0,6.1,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.4,,,,,,,,71,2,Curveball,6,7,6,7,7,6,6,7,Strategic,Standard,338.0,-0.009,-0.066,,,,0.066,,-1,-1,0.5532821340611583,0.5532821340611583,27,34,28,35,1,0,3.0,2.0,3.0,3.0,4.67,-0.13,0.13,49.1,,,,,
CU,2025-08-16,79.1,0.85,6.39,"Saalfrank, Andrew",571657,685314,single,hit_into_play,,,,,9.0,Kyle Farmer singles on a line drive to left fielder Lourdes Gurriel Jr. Kyle Karros scores. Brenton Doyle scores. Fielding error by left fielder Lourdes Gurriel Jr.,R,R,L,COL,AZ,X,7.0,line_drive,1,1,2025,-0.05,-0.99,0.63,1.74,691720.0,686668.0,,1,8,Bot,80.82,104.06,,,,,-0.3981509873167753,-115.31042666485988,-1.5703621877350755,-0.3616705191618687,19.888089631933354,-40.99055219793642,3.46,1.58,262.0,87.6,18.0,79.1,2209.0,6.0,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.46,0.74,0.695,0.9,1.0,1.0,0.0,4.0,71,3,Curveball,6,7,6,7,7,8,8,7,Strategic,Standard,335.0,0.319,0.522,60.8,7.5,0.862,-0.522,88.0,-1,-1,0.5532821340611583,0.5532821340611583,27,34,28,35,1,0,3.0,2.0,3.0,3.0,4.6,-0.05,0.05,51.0,17.607642192449394,-7.4202016021021455,33.319874941616675,44.42661302570254,43.99819440350765
SI,2025-08-16,89.3,0.98,6.38,"Saalfrank, Andrew",690022,685314,,ball,,,,,12.0,Ball,R,R,L,COL,AZ,B,,,0,0,2025,0.81,0.4,0.51,3.63,,,571657.0,1,8,Bot,,,,,,,-2.841352230509554,-130.27755691655585,-1.744564830563147,9.823990055823533,21.16948100781122,-27.397027520698163,3.48,1.45,,,,89.7,2202.0,5.9,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.59,,,,,,,,72,1,Sinker,8,7,8,7,7,8,8,7,Standard,Standard,156.0,0.005,0.035,,,,-0.035,,1,1,0.8672451026876642,0.8672451026876642,27,24,28,25,1,3,3.0,1.0,3.0,1.0,2.39,0.81,-0.81,47.0,,,,,
CU,2025-08-16,79.6,0.78,6.29,"Saalfrank, Andrew",690022,685314,,swinging_strike_blocked,,,,,13.0,Swinging Strike (Blocked),R,R,L,COL,AZ,S,,,1,0,2025,-0.23,-0.75,-0.67,0.86,,,571657.0,1,8,Bot,,,,,,,-2.7393622971194804,-116.06384987340068,-3.8712516562615535,-1.6223847251230767,19.174872838910748,-38.58579649850705,3.52,1.57,,,,80.0,2165.0,6.2,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.34,,,,,,,,72,2,Curveball,8,7,8,7,7,8,8,7,Standard,Standard,344.0,0.005,-0.056,69.7,8.3,,0.056,,1,1,0.8672451026876642,0.8672451026876642,27,24,28,25,1,3,3.0,1.0,3.0,1.0,4.3,-0.23,0.23,51.0,38.476483194410704,-57.42612505362092,40.24961222749142,31.619787085499546,64.78437451388137
FF,2025-08-16,89.2,1.17,6.27,"Saalfrank, Andrew",690022,685314,,ball,,,,,12.0,Ball,R,R,L,COL,AZ,B,,,1,1,2025,-0.15,0.55,0.27,4.1,,,571657.0,1,8,Bot,,,,,,,-1.8866114727887455,-130.12266807274665,-0.6580010915520873,-1.4295984611783514,20.4565576965504,-25.863485869427954,3.48,1.53,,,,89.7,2380.0,5.9,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.58,,,,,,,,72,3,4-Seam Fastball,8,7,8,7,7,8,8,7,Standard,Standard,166.0,0.005,0.063,,,,-0.063,,1,1,0.8672451026876642,0.8672451026876642,27,24,28,25,1,3,3.0,1.0,3.0,1.0,2.24,-0.15,0.15,44.0,,,,,
CU,2025-08-16,79.2,0.85,6.3,"Saalfrank, Andrew",690022,685314,,called_strike,,,,,8.0,Called Strike,R,R,L,COL,AZ,S,,,2,1,2025,-0.3,-0.88,0.02,1.75,,,571657.0,1,8,Bot,,,,,,,-1.2616770667283632,-115.41830599334794,-1.5772387512564363,-2.505829315472304,20.368781025209376,-39.98029196495936,3.51,1.52,,,,79.4,2224.0,6.2,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.3,,,,,,,,72,4,Curveball,8,7,8,7,7,8,8,7,Standard,Standard,340.0,0.005,-0.075,,,,0.075,,1,1,0.8672451026876642,0.8672451026876642,27,24,28,25,1,3,3.0,1.0,3.0,1.0,4.49,-0.3,0.3,50.8,,,,,
FF,2025-08-16,90.0,1.06,6.22,"Saalfrank, Andrew",690022,685314,field_out,hit_into_play,,,,,1.0,"Ryan Ritter grounds out, third baseman Blaze Alexander to first baseman Tyler Locklear. Kyle Farmer to 2nd.",R,R,L,COL,AZ,X,5.0,ground_ball,2,2,2025,-0.39,0.55,-0.73,3.01,,,571657.0,1,8,Bot,110.26,181.58,,,,,-3.591439738993281,-131.2594046566236,-3.2994998404298395,-3.989955763120153,22.157585626331255,-25.302608638378334,3.52,1.57,3.0,65.8,-46.0,90.4,2450.0,6.0,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.53,0.169,0.184,0.0,1.0,0.0,0.0,2.0,72,5,4-Seam Fastball,8,7,8,7,7,8,8,7,Standard,Standard,162.0,-0.003,-0.285,63.7,5.6,0.169,0.285,88.0,1,1,0.8672451026876642,0.8672451026876642,27,24,28,25,1,3,3.0,1.0,3.0,1.0,2.2,-0.39,0.39,42.9,11.095470626065726,4.90377327392293,32.563056944720664,26.80018932999938,27.735794514602738
SI,2025-08-16,88.9,0.75,6.38,"Saalfrank, Andrew",671289,685314,home_run,hit_into_play,,,,,4.0,Tyler Freeman homers (2) on a fly ball to left center field. Kyle Farmer scores.,R,R,L,COL,AZ,X,,fly_ball,0,0,2025,0.75,0.71,-0.28,2.62,,571657.0,,2,8,Bot,48.73,40.46,,,,,-4.073542619124777,-129.53765753157936,-4.7928546896204365,9.191796761255462,20.420871192098723,-23.46656106499462,3.3,1.57,434.0,103.1,30.0,89.5,2051.0,6.1,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.43,0.683,2.0,2.0,1.0,0.0,3.0,6.0,73,1,Sinker,8,7,8,7,7,10,10,7,Standard,Standard,154.0,0.112,1.604,71.4,7.2,2.599,-1.604,103.1,1,1,0.8583987257123326,0.8583987257123326,27,26,28,26,1,1,3.0,1.0,3.0,1.0,2.11,0.75,-0.75,48.4,15.654932281166834,-10.947009929080966,30.492945826595665,34.523373577796335,38.97556864664252
CU,2025-08-16,79.3,0.63,6.35,"Saalfrank, Andrew",678662,685314,,swinging_strike,,,,,13.0,Swinging Strike,R,R,L,COL,AZ,S,,,0,0,2025,-0.7,-0.38,-1.01,1.03,,,,2,8,Bot,,,,,,,-2.2958479947309622,-115.54690819821884,-4.25190902109488,-5.934373729806768,18.70637939701173,-35.10841491165957,3.37,1.53,,,,79.7,2184.0,6.2,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.31,,,,,,,,74,1,Curveball,10,7,10,7,7,10,10,7,Standard,Standard,343.0,0.003,-0.043,18.2,5.7,,0.043,,3,3,0.9672790636475233,0.9672790636475233,27,23,28,24,1,4,3.0,2.0,3.0,1.0,3.96,-0.7,0.7,51.3,29.03715443274565,15.777834742870054,25.80839754334571,21.68846912629836,32.14983957422211
FF,2025-08-16,90.5,1.09,6.17,"Saalfrank, Andrew",678662,685314,field_out,hit_into_play,,,,,5.0,"Ezequiel Tovar grounds out, third baseman Blaze Alexander to first baseman Tyler Locklear.",R,R,L,COL,AZ,X,5.0,ground_ball,0,1,2025,-0.1,0.65,-0.25,2.39,,,,2,8,Bot,104.75,165.76,,,,,-3.116358532473313,-131.95251972842715,-5.033676107322777,-0.6375386951964579,21.32903843039228,-23.767830222076284,3.37,1.53,6.0,60.3,-21.0,91.1,2491.0,6.0,776715,680728,682988,663731,677942,672695,666971,677950,682998,54.47,0.066,0.06,0.0,1.0,0.0,0.0,2.0,74,2,4-Seam Fastball,10,7,10,7,7,10,10,7,Standard,Standard,158.0,0.002,-0.217,72.9,7.5,0.08,0.217,88.0,3,3,0.9672790636475233,0.9672790636475233,27,23,28,24,1,4,3.0,2.0,3.0,1.0,2.07,-0.1,0.1,43.5,8.891309994469182,10.670579932851842,37.29543019863902,28.654572565620214,21.05602529917504
SI,2025-08-17,90.3,-2.71,5.67,"Crismatt, Nabil",671289,622503,,called_strike,,,,,5.0,Called Strike,R,R,R,COL,AZ,S,,,0,0,2025,-1.11,0.71,-0.16,2.76,,,,0,1,Bot,,,,,,,8.747701308024894,-131.3341706942765,-2.9332741486824045,-14.48880581867758,22.571380843766445,-23.430341621922786,3.43,1.61,,,,91.6,2216.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.83,,,,,,,,6,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,233.0,-0.001,-0.039,,,,0.039,,0,0,0.5481093573629149,0.5481093573629149,30,26,31,26,1,0,,1.0,6.0,1.0,2.04,1.11,1.11,35.5,,,,,
SI,2025-08-17,90.2,-2.41,5.87,"Crismatt, Nabil",671289,622503,,ball,,,,,9.0,Ball,R,R,R,COL,AZ,B,,,0,1,2025,-0.99,0.7,0.55,1.59,,,,0,1,Bot,,,,,,,9.489771552176064,-131.02995599537377,-6.3092842825891005,-13.150444034628464,22.30669289625512,-22.96925091399974,3.31,1.58,,,,91.3,2215.0,6.6,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.88,,,,,,,,6,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227.0,-0.001,0.031,,,,-0.031,,0,0,0.5481093573629149,0.5481093573629149,30,26,31,26,1,0,,1.0,6.0,1.0,2.06,0.99,0.99,37.2,,,,,
FF,2025-08-17,90.7,-2.48,5.83,"Crismatt, Nabil",671289,622503,,ball,,,,,11.0,Ball,R,R,R,COL,AZ,B,,,1,1,2025,-0.69,0.98,-0.89,3.15,,,,0,1,Bot,,,,,,,5.496326887123625,-132.09678527640273,-2.9821346852696777,-9.195609065343255,23.437178125129925,-20.15386284262237,3.42,1.57,,,,91.8,2283.0,6.5,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.97,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,211.0,-0.001,0.055,,,,-0.055,,0,0,0.5481093573629149,0.5481093573629149,30,26,31,26,1,0,,1.0,6.0,1.0,1.75,0.69,0.69,36.5,,,,,
SI,2025-08-17,90.3,-2.54,5.69,"Crismatt, Nabil",671289,622503,field_out,hit_into_play,,,,,3.0,"Tyler Freeman grounds out, second baseman Connor Kaiser to first baseman Tyler Locklear.",R,R,R,COL,AZ,X,4.0,ground_ball,2,1,2025,-0.93,0.59,0.56,2.79,,,,0,1,Bot,136.74,135.44,,,,,9.762145395958502,-131.35165011042517,-2.648276301373002,-12.65067099838037,23.33862026763509,-24.89444680216268,3.29,1.57,11.0,97.6,-14.0,91.4,2171.0,6.6,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.88,0.163,0.159,0.0,1.0,0.0,0.0,2.0,6,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,218.0,-0.022,-0.305,70.9,6.5,0.167,0.305,97.6,0,0,0.5481093573629149,0.5481093573629149,30,26,31,26,1,0,,1.0,6.0,1.0,2.17,0.93,0.93,34.3,-3.7287742712474943,15.091815783391176,29.262851238349405,43.27772913865831,21.29149983209274
FF,2025-08-17,90.5,-2.55,5.77,"Crismatt, Nabil",666160,622503,,called_strike,,,,,11.0,Called Strike,R,L,R,COL,AZ,S,,,0,0,2025,-0.47,0.79,-0.25,3.58,,,,1,1,Bot,,,,,,,6.777098091597516,-131.8694729706563,-1.330129240177567,-6.712039378260599,22.756574518339864,-22.759333273867263,3.45,1.6,,,,91.9,2115.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.84,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218.0,0.0,-0.039,,,,0.039,,0,0,0.5262814372791581,0.5262814372791581,30,27,31,27,1,0,,1.0,6.0,1.0,1.94,0.47,-0.47,34.3,,,,,
CH,2025-08-17,81.7,-2.87,5.55,"Crismatt, Nabil",666160,622503,,swinging_strike,,,,,11.0,Swinging Strike,R,L,R,COL,AZ,S,,,0,1,2025,-0.9,0.31,-0.9,3.14,,,,1,1,Bot,,,,,,,6.201568137202567,-118.82934230484852,0.5236902026576344,-9.692552536495173,21.631142245745707,-29.54353874604696,3.46,1.63,,,,82.2,1452.0,6.6,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.95,,,,,,,,7,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,244.0,0.0,-0.052,69.9,6.6,,0.052,,0,0,0.5262814372791581,0.5262814372791581,30,27,31,27,1,0,,1.0,6.0,1.0,3.1,0.9,-0.9,29.7,-0.0463953216876498,20.02135803871534,28.89643664772088,50.326663250024,14.786659229244004
CH,2025-08-17,81.4,-2.97,5.53,"Crismatt, Nabil",666160,622503,field_out,hit_into_play,,,,,13.0,"Mickey Moniak grounds out, second baseman Connor Kaiser to first baseman Tyler Locklear.",R,L,R,COL,AZ,X,4.0,ground_ball,0,2,2025,-0.7,0.0,-0.97,1.58,,,,1,1,Bot,146.31,145.66,,,,,5.883301649058964,-118.65312513479871,-2.4112920540263048,-7.631702882705726,18.40581466177476,-31.97780487820014,3.46,1.63,5.0,84.5,-19.0,82.7,1489.0,6.6,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.87,0.069,0.075,0.0,1.0,0.0,0.0,2.0,7,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,238.0,-0.016,-0.163,70.2,7.8,0.077,0.163,88.0,0,0,0.5262814372791581,0.5262814372791581,30,27,31,27,1,0,,1.0,6.0,1.0,3.38,0.7,-0.7,27.8,7.230365409029076,5.965852796070347,34.369781249215485,50.72847057835212,26.11108196014529
SL,2025-08-17,82.1,-2.71,5.71,"Crismatt, Nabil",678662,622503,field_out,hit_into_play,,,,,5.0,Ezequiel Tovar pops out to first baseman Tyler Locklear.,R,R,R,COL,AZ,X,3.0,popup,0,0,2025,0.32,0.35,0.02,2.48,,,,2,1,Bot,138.64,182.59,,,,,5.592447595408053,-119.52578380662725,-1.535637383204171,2.136242812318066,20.12162311989831,-28.746089756574765,3.36,1.53,62.0,76.3,77.0,83.1,2184.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.84,0.006,0.006,0.0,1.0,0.0,0.0,3.0,8,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,152.0,-0.01,-0.26,74.7,7.8,0.006,0.26,88.0,0,0,0.5103018082716771,0.5103018082716771,30,23,31,24,1,0,,1.0,6.0,1.0,3.0,-0.32,-0.32,35.0,14.438113601343476,-12.4300051399428,36.46250181645578,30.41639817886503,34.92371954534473
SI,2025-08-17,90.5,-2.46,5.81,"Crismatt, Nabil",687597,622503,,called_strike,,,,,3.0,Called Strike,R,R,R,COL,AZ,S,,,0,0,2025,-0.83,0.75,0.47,3.27,,,,0,2,Bot,,,,,,,9.125686936483133,-131.6238187735892,-2.100685462905514,-11.396590445951633,22.482041639391188,-23.11558321467879,3.7,1.77,,,,91.8,2117.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.81,,,,,,,,13,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,222.0,-0.001,-0.039,,,,0.039,,0,0,0.5513068952625529,0.5513068952625529,30,24,31,24,1,0,,1.0,6.0,1.0,1.99,0.83,0.83,36.4,,,,,
CH,2025-08-17,81.7,-2.77,5.55,"Crismatt, Nabil",687597,622503,,ball,,,,,14.0,Ball,R,R,R,COL,AZ,B,,,0,1,2025,-0.99,-0.1,0.91,0.21,,,,0,2,Bot,,,,,,,10.2559213996707,-118.61047351027122,-5.321521346813342,-11.215010880742454,20.58346906936414,-32.33544728446313,3.75,1.75,,,,82.5,1620.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.78,,,,,,,,13,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,244.0,-0.001,0.031,,,,-0.031,,0,0,0.5513068952625529,0.5513068952625529,30,24,31,24,1,0,,1.0,6.0,1.0,3.51,0.99,0.99,31.6,,,,,
CH,2025-08-17,82.2,-2.79,5.55,"Crismatt, Nabil",687597,622503,,swinging_strike,,,,,9.0,Swinging Strike,R,R,R,COL,AZ,S,,,1,1,2025,-0.74,0.18,0.41,2.2,,,,0,2,Bot,,,,,,,8.775836411172966,-119.6510772425594,-1.5462257235626395,-8.575499593907258,18.37269514478392,-30.321670353141453,3.65,1.74,,,,83.6,1590.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.75,,,,,,,,13,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,238.0,-0.001,-0.061,78.4,8.5,,0.061,,0,0,0.5513068952625529,0.5513068952625529,30,24,31,24,1,0,,1.0,6.0,1.0,3.13,0.74,0.74,31.0,24.357889116765,-22.7690543928173,31.915863069859338,40.592185780470814,41.55914030865118
CH,2025-08-17,81.4,-2.72,5.53,"Crismatt, Nabil",687597,622503,strikeout,swinging_strike,,,,,6.0,Jordan Beck strikes out swinging.,R,R,R,COL,AZ,S,2.0,,1,2,2025,-0.51,0.44,0.59,2.4,,,,0,2,Bot,,,,,,,8.476842449170618,-118.47135521510062,-1.4069196382794282,-6.159881619107683,17.992736241950762,-27.88640977354664,3.65,1.74,,,,82.7,1696.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.81,,0.0,0.0,1.0,0.0,0.0,,13,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,242.0,-0.024,-0.189,73.3,8.4,,0.189,,0,0,0.5513068952625529,0.5513068952625529,30,24,31,24,1,0,,1.0,6.0,1.0,2.94,0.51,0.51,35.4,23.807808248043397,-22.01386155842333,30.24903993721755,42.45387983971622,39.87296959335498
FF,2025-08-17,90.8,-2.42,5.79,"Crismatt, Nabil",682653,622503,,called_strike,,,,,3.0,Called Strike,R,R,R,COL,AZ,S,,,0,0,2025,-0.48,0.83,0.71,2.92,,,,1,2,Bot,,,,,,,8.93870735529167,-132.13637599534576,-3.1888821239569847,-7.1534271597595245,21.29889453508599,-21.94138162112681,3.2,1.45,,,,92.4,2192.0,6.7,776701,645444,682988,663731,677942,672695,664983,677950,682998,53.81,,,,,,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,224.0,-0.001,-0.039,,,,0.039,,0,0,0.5281110468127662,0.5281110468127662,30,23,31,23,1,0,,1.0,6.0,1.0,1.88,0.48,0.48,34.4,,,,,
